P_max,OmegaA,OmegaB,t_max,Mu,Gamma_e,delta_a,delta_f,number_of_fails,mp.dps,ComputTime
0.640006749223863,0.145253167407394,1.47253998949626,11.0436148466732,10.0487044429977,0.1,19,18.998882157345,19,25,14010.0111107826
0.640005119685487,0.145251923374607,1.47254704917537,11.0437149502313,10.0487972719063,0.1,19.5,19.4989112561424,9,25,8242.97163558006
0.640003610665733,0.145251773436647,1.47253547800919,11.0437754352837,10.048851855907,0.1,20,19.9989379734752,22,25,22207.1567044258
0.640002210576388,0.14525183633163,1.47253045115486,11.0437663560675,10.0488329946825,0.1,20.5,20.4989639050652,19,25,19508.6927857399
0.640000909183048,0.145251508692211,1.47252908846116,11.0438318371708,10.0488928014596,0.1,21,20.9989889705652,19,25,20851.2670443058
0.639999697431976,0.145250725337934,1.47253431596869,11.043844512021,10.0489006774942,0.1,21.5,21.4990121674088,17,25,18091.5493304729
0.639998567260901,0.145249929179048,1.47253544568775,11.0438908839408,10.0489448973697,0.1,22,21.9990357636371,22,25,22770.7217810154
0.639997511522075,0.145250859846426,1.47253647046483,11.0439300137939,10.0489760132333,0.1,22.5,22.4990569148978,9,25,11414.3461387157
0.639996523823532,0.14525043171495,1.47253914702995,11.0439683917612,10.0490127268723,0.1,23,22.999077273848,24,25,21943.3483502865
0.639995598440739,0.14525020198196,1.47253118606124,11.0439516325292,10.0489936438182,0.1,23.5,23.4990962658321,11,25,13239.5552370548
0.639994730243715,0.145249089495255,1.47253091263028,11.04402681726,10.0490622309115,0.1,24,23.9991155551106,5,25,8858.75663161278
0.639993914603968,0.145249262603361,1.4725351350372,11.0440577028966,10.0490933360967,0.1,24.5,24.499133824462,14,25,14698.7341651917
