Gamma_e,delta_a,delta_f,OmegaP,OmegaM,Mu,peak_index,peak_position
17.7828,22.5,18.381635204117,1.03351383798873,15.998197989355,0.0,1,7.028115590829987
17.7828,23.0,18.6684286710264,1.03350206065436,15.9656618700236,0.0,0,-7.41933863116494
17.7828,23.0,18.6684286710264,1.03350206065436,15.9656618700236,0.0,1,7.419338631412275
17.7828,23.5,18.9555017718381,1.03348755995044,15.9490312607483,0.0,0,-7.7662288659638605
17.7828,23.5,18.9555017718381,1.03348755995044,15.9490312607483,0.0,1,7.766228865963861
17.7828,24.0,19.2435073187873,1.03347447886214,15.946041615851,0.0,0,-8.080245958313492
17.7828,24.0,19.2435073187873,1.03347447886214,15.946041615851,0.0,1,8.080245958320713
17.7828,24.5,19.5328844856587,1.03346399073611,15.9549387969407,0.0,0,-8.369178182788303
17.7828,24.5,19.5328844856587,1.03346399073611,15.9549387969407,0.0,1,8.369178182788303
31.6228,14.0,0.002002113191333,1.03388264702198,36.7425684857902,0.0,0,-2.1658783398366662e-07
