P_max,OmegaP,OmegaM,t_max,Mu,Gamma_e,delta_a,delta_f,number_of_fails,mp.dps,ComputTime
0.000916133058448,1.03368419853143,18.3262226594583,1.03492205573428,0,0.01,22.5,0,3,30,2017.43578696251
0.0008962364742244,1.03370328144649,18.7336120934851,1.03415341863517,0,0.01,23,0,5,30,2020.86681485176
0.0008771856314104,1.0337152476429,19.1410015090641,1.0334268167648,0,0.01,23.5,0,7,30,2189.04013514519
0.0008589277344472,1.03373561252668,19.5484535767125,1.03272041480258,0,0.01,24,0,4,30,1975.26100850105
0.0008414142920058,1.03374705927757,19.9557952170647,1.03205173471099,0,0.01,24.5,0,9,30,2303.87825703621
0.0960624914008679,0.221707319509177,0.124346372795234,6.60183012417106,0,0.0178,0,0,0,30,250.023277759552
0.0536052816657143,0.603764064409677,0.413034979187179,2.83538158127108,0,0.0178,0.5,0,0,30,496.616128444672
0.0329832985956344,0.835682999553136,0.772585595038942,1.9497225009156,0,0.0178,1,0,1,30,515.121423006058
0.0232145517134906,0.940135855439608,1.17031260977231,1.60227919486523,0,0.0178,1.5,0,0,30,329.965967655182
0.017767626985981,0.982863118319088,1.58271223665792,1.43408707631534,0,0.0178,2,0,1,30,666.556694746018
0.0143534502910403,1.00207841464054,1.99739294178639,1.33867289073083,0,0.0178,2.5,0,0,30,504.094807863236
